id,article_id,model_name,publication_date,source_file,impact_index,location,classification,severity,confidence,evidence,recency_in_months,geocoded_latitude,geocoded_longitude,geocoded_display_name,geocoded_place_type,geocoded_place_level,geocoded_is_broad,geocoded_country_code,geocoded_osm_id,geocoded_boundingbox,geocoded_place_rank,geocoded_is_low_quality,nuts_level,nuts2_id,nuts2_name,nuts3_id,nuts3_name,nuts_match_distance_m,source_nuts_level,mention_weight
NEWS_2019_014515,,gemini/gemini-3.5-flash,2019-08-29,BP trekt zich terug uit Alaska(2).DOCX,0,EU-landen,Livestock Stress & Mortality,2,0.9,"mogen in sommige gevallen afwijken van de regels voor landgebruik, zodat veehouders hun dieren voldoende voer kunnen geven.",0,51.4955417,-0.1278582,"Delegation of the European Union, 32, Smith Square, Westminster, Millbank, City of Westminster, Greater London, England, SW1P 3EU, United Kingdom",office,other,False,gb,528946803,51.4953278|51.4957528|-0.1281498|-0.1275260,1,True,non_nl,,,,,,non_nl,1.0
NEWS_2019_014516,,gemini/gemini-3.5-flash,2019-08-29,BP trekt zich terug uit Alaska(3).DOCX,0,EU-landen,Agricultural Economic Loss,2,0.9,"Boeren die door de droogte met financiële problemen kampen, komen in aanmerking voor extra steun.",0,51.4955417,-0.1278582,"Delegation of the European Union, 32, Smith Square, Westminster, Millbank, City of Westminster, Greater London, England, SW1P 3EU, United Kingdom",office,other,False,gb,528946803,51.4953278|51.4957528|-0.1281498|-0.1275260,1,True,non_nl,,,,,,non_nl,1.0
NEWS_2019_014516,,gemini/gemini-3.5-flash,2019-08-29,BP trekt zich terug uit Alaska(3).DOCX,0,EU-landen,Livestock Stress & Mortality,2,0.8,zodat veehouders hun dieren voldoende voer kunnen geven.,0,51.4955417,-0.1278582,"Delegation of the European Union, 32, Smith Square, Westminster, Millbank, City of Westminster, Greater London, England, SW1P 3EU, United Kingdom",office,other,False,gb,528946803,51.4953278|51.4957528|-0.1281498|-0.1275260,1,True,non_nl,,,,,,non_nl,1.0
NEWS_2019_014517,,gemini/gemini-3.5-flash,2019-08-29,BP trekt zich terug uit Alaska(4).DOCX,0,EU-landen,Agricultural Economic Loss,2,0.95,"Boeren die door de droogte met financiële problemen kampen, komen in aanmerking voor extra steun.",0,51.4955417,-0.1278582,"Delegation of the European Union, 32, Smith Square, Westminster, Millbank, City of Westminster, Greater London, England, SW1P 3EU, United Kingdom",office,other,False,gb,528946803,51.4953278|51.4957528|-0.1281498|-0.1275260,1,True,non_nl,,,,,,non_nl,1.0
NEWS_2019_014517,,gemini/gemini-3.5-flash,2019-08-29,BP trekt zich terug uit Alaska(4).DOCX,0,EU-landen,Livestock Stress & Mortality,2,0.9,"mogen in sommige gevallen afwijken van de regels voor landgebruik, zodat veehouders hun dieren voldoende voer kunnen geven.",0,51.4955417,-0.1278582,"Delegation of the European Union, 32, Smith Square, Westminster, Millbank, City of Westminster, Greater London, England, SW1P 3EU, United Kingdom",office,other,False,gb,528946803,51.4953278|51.4957528|-0.1281498|-0.1275260,1,True,non_nl,,,,,,non_nl,1.0
NEWS_2019_014520,,gemini/gemini-3.5-flash,2019-08-29,BP trekt zich terug uit Alaska.DOCX,0,EU-landen,Agricultural Economic Loss,2,0.95,"Boeren die door de droogte met financiële problemen kampen, komen in aanmerking voor extra steun.",0,51.4955417,-0.1278582,"Delegation of the European Union, 32, Smith Square, Westminster, Millbank, City of Westminster, Greater London, England, SW1P 3EU, United Kingdom",office,other,False,gb,528946803,51.4953278|51.4957528|-0.1281498|-0.1275260,1,True,non_nl,,,,,,non_nl,1.0
NEWS_2019_014520,,gemini/gemini-3.5-flash,2019-08-29,BP trekt zich terug uit Alaska.DOCX,0,EU-landen,Livestock Stress & Mortality,2,0.9,"mogen in sommige gevallen afwijken van de regels voor landgebruik, zodat veehouders hun dieren voldoende voer kunnen geven.",0,51.4955417,-0.1278582,"Delegation of the European Union, 32, Smith Square, Westminster, Millbank, City of Westminster, Greater London, England, SW1P 3EU, United Kingdom",office,other,False,gb,528946803,51.4953278|51.4957528|-0.1281498|-0.1275260,1,True,non_nl,,,,,,non_nl,1.0
NEWS_2019_014521,,gemini/gemini-3.5-flash,2019-09-04,Brabantse Delta in gevaar door slap blauwalgbeleid.DOCX,0,Brabantse Delta,Reservoir & Surface Water Shortage,2,0.9,waterschap Brabantse Delta zich vorig jaar al genoodzaakt zag met blauwalg besmet water te gebruiken om het watertekort aan te vullen.,12,51.5397686,4.6410481,"Waterschap Brabantse Delta, Noord-Brabant, Nederland",administrative,other,False,nl,11932376,51.3543722|51.7251656|4.1901242|5.1063467,50,False,nuts3,NL41,Noord-Brabant,NL411,West-Noord-Brabant,0,nuts3,1.0
NEWS_2019_014521,,gemini/gemini-3.5-flash,2019-09-04,Brabantse Delta in gevaar door slap blauwalgbeleid.DOCX,0,Brabantse Delta,Freshwater Ecosystem Degradation,2,0.8,Daarnaast veroorzaakt blauwalg vissen- en plantensterfte.,12,51.5397686,4.6410481,"Waterschap Brabantse Delta, Noord-Brabant, Nederland",administrative,other,False,nl,11932376,51.3543722|51.7251656|4.1901242|5.1063467,50,False,nuts3,NL41,Noord-Brabant,NL411,West-Noord-Brabant,0,nuts3,1.0
NEWS_2019_014522,,gemini/gemini-3.5-flash,2019-08-31,Braziliaanse boeren_ ‘Branden onze schuld_ Pure onzin!’.DOCX,0,Rondônia,Wildfire Occurrence,3,0.9,"De bossen branden dit jaar op ongewoon grote schaal, constateert ook Dias. Maar hij wijt dat voornamelijk aan de droogte",0,-10.9431450,-62.8277863,"Rondônia, Região Norte, Brasil",state,region,True,br,325866,-13.6923778|-7.9739638|-66.8102531|-59.7736770,90,False,non_nl,,,,,,non_nl,1.0
NEWS_2019_014523,,gemini/gemini-3.5-flash,2019-08-27,Brieven.DOCX,0,Strabrechtse Heide,Reservoir & Surface Water Shortage,3,1.0,het eens zo machtig schone Beuven is weg. Verdwenen. Van de kaart geveegd. Gewoon verdampt. Nog slechts hier en daar glinstert een minuscuul plasje water.,0,51.4031549,5.5929100,"Strabrechtse Heide, De Plaetse, Rul, Heeze, Heeze-Leende, Noord-Brabant, Nederland, 5591 TX, Nederland",leisure,other,False,nl,12006491928,51.4031049|51.4032049|5.5928600|5.5929600,50,False,nuts3,NL41,Noord-Brabant,NL414,Zuidoost-Noord-Brabant,0,nuts3,1.0
NEWS_2019_014523,,gemini/gemini-3.5-flash,2019-08-27,Brieven.DOCX,0,Strabrechtse Heide,Freshwater Ecosystem Degradation,3,1.0,Enkele nog niet vertrokken eenden en ganzen zitten roerloos en verdwaasd met hun kop in de veren op de waterloze bodem. De zeearend fladdert vergeefs rond op zoek naar nog wat eetbaars.,0,51.4031549,5.5929100,"Strabrechtse Heide, De Plaetse, Rul, Heeze, Heeze-Leende, Noord-Brabant, Nederland, 5591 TX, Nederland",leisure,other,False,nl,12006491928,51.4031049|51.4032049|5.5928600|5.5929600,50,False,nuts3,NL41,Noord-Brabant,NL414,Zuidoost-Noord-Brabant,0,nuts3,1.0
NEWS_2019_014523,,gemini/gemini-3.5-flash,2019-08-27,Brieven.DOCX,0,Strabrechtse Heide,Forest Dieback & Vegetation Stress,2,0.9,"Een vos sluipt door het kurkdroge struikgewas, waarbij het lijkt alsof de herfst zijn intrede bereids heeft gedaan.",0,51.4031549,5.5929100,"Strabrechtse Heide, De Plaetse, Rul, Heeze, Heeze-Leende, Noord-Brabant, Nederland, 5591 TX, Nederland",leisure,other,False,nl,12006491928,51.4031049|51.4032049|5.5928600|5.5929600,50,False,nuts3,NL41,Noord-Brabant,NL414,Zuidoost-Noord-Brabant,0,nuts3,1.0
NEWS_2019_014525,,gemini/gemini-3.5-flash,2019-09-04,Code Oranje voor ui door klimaatverandering.DOCX,0,Zeeland,Crop Failure & Yield Reduction,3,1.0,Zodat boeren niet net als vorig jaar 90 procent van de uienoogst zien mislukken. Het is code oranje in Zeeland,12,51.4162975,3.7028061,"Zeeland, Nederland",state,region,True,nl,47806,51.2001624|51.7815205|3.3079354|4.2774232,90,False,nuts3,NL34,Zeeland,NL341,Zeeuwsch-Vlaanderen,,nuts2,0.5
NEWS_2019_014525,,gemini/gemini-3.5-flash,2019-09-04,Code Oranje voor ui door klimaatverandering.DOCX,0,Zeeland,Crop Failure & Yield Reduction,3,1.0,Zodat boeren niet net als vorig jaar 90 procent van de uienoogst zien mislukken. Het is code oranje in Zeeland,12,51.4162975,3.7028061,"Zeeland, Nederland",state,region,True,nl,47806,51.2001624|51.7815205|3.3079354|4.2774232,90,False,nuts3,NL34,Zeeland,NL342,Overig Zeeland,,nuts2,0.5
NEWS_2019_014525,,gemini/gemini-3.5-flash,2019-09-04,Code Oranje voor ui door klimaatverandering.DOCX,0,Zeeland,Agricultural Economic Loss,3,1.0,Normaal brengt 10 hectare uien een slordige 50 ton op. Goed voor een marktwaarde van 70.000 euro. In 2018 blijft de opbrengst steken ver beneden de 10 ton. En is het resultaat krap 10 mille.,12,51.4162975,3.7028061,"Zeeland, Nederland",state,region,True,nl,47806,51.2001624|51.7815205|3.3079354|4.2774232,90,False,nuts3,NL34,Zeeland,NL341,Zeeuwsch-Vlaanderen,,nuts2,0.5
NEWS_2019_014525,,gemini/gemini-3.5-flash,2019-09-04,Code Oranje voor ui door klimaatverandering.DOCX,0,Zeeland,Agricultural Economic Loss,3,1.0,Normaal brengt 10 hectare uien een slordige 50 ton op. Goed voor een marktwaarde van 70.000 euro. In 2018 blijft de opbrengst steken ver beneden de 10 ton. En is het resultaat krap 10 mille.,12,51.4162975,3.7028061,"Zeeland, Nederland",state,region,True,nl,47806,51.2001624|51.7815205|3.3079354|4.2774232,90,False,nuts3,NL34,Zeeland,NL342,Overig Zeeland,,nuts2,0.5
NEWS_2019_014525,,gemini/gemini-3.5-flash,2019-09-04,Code Oranje voor ui door klimaatverandering.DOCX,0,Zeeland,Irrigation Shortage,2,0.9,Tel daar in Zeeland bij op dat beregenen niet overal mogelijk is.,12,51.4162975,3.7028061,"Zeeland, Nederland",state,region,True,nl,47806,51.2001624|51.7815205|3.3079354|4.2774232,90,False,nuts3,NL34,Zeeland,NL341,Zeeuwsch-Vlaanderen,,nuts2,0.5
NEWS_2019_014525,,gemini/gemini-3.5-flash,2019-09-04,Code Oranje voor ui door klimaatverandering.DOCX,0,Zeeland,Irrigation Shortage,2,0.9,Tel daar in Zeeland bij op dat beregenen niet overal mogelijk is.,12,51.4162975,3.7028061,"Zeeland, Nederland",state,region,True,nl,47806,51.2001624|51.7815205|3.3079354|4.2774232,90,False,nuts3,NL34,Zeeland,NL342,Overig Zeeland,,nuts2,0.5
NEWS_2019_014525,,gemini/gemini-3.5-flash,2019-09-04,Code Oranje voor ui door klimaatverandering.DOCX,1,Europa,Crop Failure & Yield Reduction,2,0.9,"Niet alleen in Zeeland, in heel Europa is de opbrengst laag.",12,51.0000000,10.0000000,Europe,continent,other,False,,25871341,26.0000000|76.0000000|-15.0000000|35.0000000,50,False,none,,,,,,none,1.0
NEWS_2019_014526,,gemini/gemini-3.5-flash,2019-08-06,D66 wil actie na aanrijdingen met wilde dieren op N18(2).DOCX,0,N18,Social Impacts,2,0.7,"Toename op de N18 kan verschillende oorzaken hebben, bijvoorbeeld doordat de wildpopulatie toeneemt, er meer verkeer rijdt over de nieuwe N18 dan over de oude N18 of doordat wild in de zoektocht naar water, door de droogte, oversteekt.",0,33.5897239,130.4185335,"博多, はかた駅前通り, 博多駅前三丁目, 博多駅中央街, 博多区, 福岡市, 福岡県, 812-0011, 日本",railway,other,False,jp,10765652077,33.5896739|33.5897739|130.4184835|130.4185835,5,True,non_nl,,,,,,non_nl,1.0
NEWS_2019_014528,,gemini/gemini-3.5-flash,2019-09-04,Dat het groenste idee moge winnen!.DOCX,0,Nederland,Groundwater Depletion,2,1.0,"Ondertussen kampt het land met droogte, laag grondwaterpeil en bodemdaling.",0,52.2434979,5.6343227,Nederland,country,country,True,nl,2323309,11.7770000|53.7488150|-70.2695876|7.2274985,70,False,country,,,,,,country,1.0
NEWS_2019_014528,,gemini/gemini-3.5-flash,2019-09-04,Dat het groenste idee moge winnen!.DOCX,0,Nederland,Forest Dieback & Vegetation Stress,1,0.9,Het water kan verkoeling bieden en dorstige bomen en planten helpen.,0,52.2434979,5.6343227,Nederland,country,country,True,nl,2323309,11.7770000|53.7488150|-70.2695876|7.2274985,70,False,country,,,,,,country,1.0
NEWS_2019_014528,,gemini/gemini-3.5-flash,2019-09-04,Dat het groenste idee moge winnen!.DOCX,0,Nederland,Heat & Air Quality Health Impacts,2,0.9,"Tegelijk kunnen steden, die snel kampen met hittestress, opgeslagen water goed gebruiken.",0,52.2434979,5.6343227,Nederland,country,country,True,nl,2323309,11.7770000|53.7488150|-70.2695876|7.2274985,70,False,country,,,,,,country,1.0
NEWS_2019_014530,,gemini/gemini-3.5-flash,2019-08-04,De Achterhoek lijkt door de droogte wel een prairie. Is dat erg_(2).DOCX,0,Achterhoek,Reservoir & Surface Water Shortage,2,1.0,Beken staan droog,0,52.0128526,6.5749577,"Achterhoek, Lievelde, Oost Gelre, Gelderland, Nederland, 7137 NC, Nederland",region,region,True,nl,3754672435,51.0128526|53.0128526|5.5749577|7.5749577,95,False,nuts3,NL22,Gelderland,NL225,Achterhoek,,nuts3,1.0
NEWS_2019_014530,,gemini/gemini-3.5-flash,2019-08-04,De Achterhoek lijkt door de droogte wel een prairie. Is dat erg_(2).DOCX,0,Achterhoek,Forest Dieback & Vegetation Stress,2,1.0,bomen leggen het loodje,0,52.0128526,6.5749577,"Achterhoek, Lievelde, Oost Gelre, Gelderland, Nederland, 7137 NC, Nederland",region,region,True,nl,3754672435,51.0128526|53.0128526|5.5749577|7.5749577,95,False,nuts3,NL22,Gelderland,NL225,Achterhoek,,nuts3,1.0
NEWS_2019_014530,,gemini/gemini-3.5-flash,2019-08-04,De Achterhoek lijkt door de droogte wel een prairie. Is dat erg_(2).DOCX,0,Achterhoek,Crop Failure & Yield Reduction,2,1.0,gewassen verdorren op de akkers,0,52.0128526,6.5749577,"Achterhoek, Lievelde, Oost Gelre, Gelderland, Nederland, 7137 NC, Nederland",region,region,True,nl,3754672435,51.0128526|53.0128526|5.5749577|7.5749577,95,False,nuts3,NL22,Gelderland,NL225,Achterhoek,,nuts3,1.0
NEWS_2019_014530,,gemini/gemini-3.5-flash,2019-08-04,De Achterhoek lijkt door de droogte wel een prairie. Is dat erg_(2).DOCX,1,Slangenburg,Forest Dieback & Vegetation Stress,3,1.0,"Hier staan een paar fijnsparren waar bijna geen groene naald meer aanzit. Ze zijn op sterven na dood. ,,Door de droogte zijn ze zo verzwakt dat de letterzetter z'n gang kan gaan.’’",0,52.3297805,4.8741097,"Slangenburg, Buitenveldert-West, Buitenveldert, Zuid, Amsterdam, Noord-Holland, Nederland, 1082 JT, Nederland",road,other,False,nl,7374946,52.3297768|52.3303631|4.8732517|4.8742045,5,True,nuts3,NL32,Noord-Holland,NL329,Groot-Amsterdam,0,nuts3,1.0
NEWS_2019_014530,,gemini/gemini-3.5-flash,2019-08-04,De Achterhoek lijkt door de droogte wel een prairie. Is dat erg_(2).DOCX,1,Slangenburg,Reservoir & Surface Water Shortage,2,1.0,beken staan nu weer droog.,0,52.3297805,4.8741097,"Slangenburg, Buitenveldert-West, Buitenveldert, Zuid, Amsterdam, Noord-Holland, Nederland, 1082 JT, Nederland",road,other,False,nl,7374946,52.3297768|52.3303631|4.8732517|4.8742045,5,True,nuts3,NL32,Noord-Holland,NL329,Groot-Amsterdam,0,nuts3,1.0
NEWS_2019_014530,,gemini/gemini-3.5-flash,2019-08-04,De Achterhoek lijkt door de droogte wel een prairie. Is dat erg_(2).DOCX,1,Slangenburg,Freshwater Ecosystem Degradation,2,0.9,Een plant als de orchidee gaat het zo niet redden.,0,52.3297805,4.8741097,"Slangenburg, Buitenveldert-West, Buitenveldert, Zuid, Amsterdam, Noord-Holland, Nederland, 1082 JT, Nederland",road,other,False,nl,7374946,52.3297768|52.3303631|4.8732517|4.8742045,5,True,nuts3,NL32,Noord-Holland,NL329,Groot-Amsterdam,0,nuts3,1.0
NEWS_2019_014530,,gemini/gemini-3.5-flash,2019-08-04,De Achterhoek lijkt door de droogte wel een prairie. Is dat erg_(2).DOCX,2,Groenlo,Crop Failure & Yield Reduction,2,1.0,"Sommige zijn door de zon zwart en uitgedroogd, als een krent.",0,52.0425903,6.6170412,"Groenlo, Oost Gelre, Gelderland, Nederland",town,city,False,nl,1505810,52.0026918|52.0680403|6.5868863|6.6879812,55,False,nuts3,NL22,Gelderland,NL225,Achterhoek,0,nuts3,1.0
NEWS_2019_014530,,gemini/gemini-3.5-flash,2019-08-04,De Achterhoek lijkt door de droogte wel een prairie. Is dat erg_(2).DOCX,3,Halle,Crop Failure & Yield Reduction,2,1.0,"misoogsten bij zijn wortelen, bonen en een deel van zijn aardappelen.",0,51.4824354,11.9712985,"Halle (Saale), Sachsen-Anhalt, Deutschland",city,city,False,de,62638,51.4021008|51.5435116|11.8552541|12.0892171,60,False,non_nl,,,,,,non_nl,1.0
NEWS_2019_014533,,gemini/gemini-3.5-flash,2019-08-10,De fruittelers zijn na vijf jaar wel klaar met de sancties tegen Rusland.DOCX,0,Nederland,Crop Failure & Yield Reduction,2,0.8,"Hitte, droogte of juist extreme neerslag leidt tot schade aan de oogst",0,52.2434979,5.6343227,Nederland,country,country,True,nl,2323309,11.7770000|53.7488150|-70.2695876|7.2274985,70,False,country,,,,,,country,1.0
NEWS_2019_014533,,gemini/gemini-3.5-flash,2019-08-10,De fruittelers zijn na vijf jaar wel klaar met de sancties tegen Rusland.DOCX,0,Nederland,Agricultural Economic Loss,2,0.8,"noopt telers om beschermende maatregelen te nemen, zoals netten boven het fruit en het scheppen van extra mogelijkheden voor beregening en het afsluiten van verzekeringen. ‘Dat zijn forse investeringen’",0,52.2434979,5.6343227,Nederland,country,country,True,nl,2323309,11.7770000|53.7488150|-70.2695876|7.2274985,70,False,country,,,,,,country,1.0
NEWS_2019_014533,,gemini/gemini-3.5-flash,2019-08-10,De fruittelers zijn na vijf jaar wel klaar met de sancties tegen Rusland.DOCX,1,België,Crop Failure & Yield Reduction,2,0.8,"Hitte, droogte of juist extreme neerslag leidt tot schade aan de oogst",0,50.6402809,4.6667145,België / Belgique / Belgien,country,country,True,be,52411,49.4969821|51.5507810|2.3889137|6.4080970,70,False,non_nl,,,,,,non_nl,1.0
NEWS_2019_014533,,gemini/gemini-3.5-flash,2019-08-10,De fruittelers zijn na vijf jaar wel klaar met de sancties tegen Rusland.DOCX,1,België,Agricultural Economic Loss,2,0.8,"noopt telers om beschermende maatregelen te nemen, zoals netten boven het fruit en het scheppen van extra mogelijkheden voor beregening en het afsluiten van verzekeringen. ‘Dat zijn forse investeringen’",0,50.6402809,4.6667145,België / Belgique / Belgien,country,country,True,be,52411,49.4969821|51.5507810|2.3889137|6.4080970,70,False,non_nl,,,,,,non_nl,1.0
NEWS_2019_014535,,gemini/gemini-3.5-flash,2019-08-24,De Marke ziet kansen in.DOCX,0,Gelderse Hengelo,Crop Failure & Yield Reduction,2,0.9,"Vaak was er evenveel of iets minder bemest dan normaal, maar was de opbrengst lager.",12,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2019_014535,,gemini/gemini-3.5-flash,2019-08-24,De Marke ziet kansen in.DOCX,0,Gelderse Hengelo,Crop Failure & Yield Reduction,2,0.9,"Omdat de voorraad mais uit 2018 op veel melkveebedrijven zienderogen slinkt, zien veehouders zich genoodzaakt om verse maiskuilen snel aan te breken.",12,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2019_014538,,gemini/gemini-3.5-flash,2019-09-03,De zomer smaakt zoet in het voedselbos.DOCX,0,Achterhoek en Twente,Crop Failure & Yield Reduction,3,1.0,"Boeren in de Achterhoek en Twente klagen over misoogsten. De maïs verschrompelt op het veld, aardappels verpieteren op de akker, fruit verbrandt aan de bomen.",1,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2019_014538,,gemini/gemini-3.5-flash,2019-09-03,De zomer smaakt zoet in het voedselbos.DOCX,1,Ketelbroek,Reservoir & Surface Water Shortage,3,1.0,"De Middenbeek die door Ketelbroek loopt, is drooggevallen. 'Voor het eerst sinds mensenheugenis', zegt Wouter van Eck zorgelijk.",1,51.7691241,5.9672048,"Voedselbos Ketelbroek, De Horst, Groesbeek, Berg en Dal, Gelderland, Nederland",orchard,other,False,nl,6247974,51.7682394|51.7700155|5.9654579|5.9689076,50,False,nuts3,NL22,Gelderland,NL226,Arnhem/Nijmegen,0,nuts3,1.0
NEWS_2019_014538,,gemini/gemini-3.5-flash,2019-09-03,De zomer smaakt zoet in het voedselbos.DOCX,1,Ketelbroek,Forest Dieback & Vegetation Stress,2,1.0,"Een jonge lindeboom die vol in de zon staat, is helemaal vergeeld. 'Die gaat alvast in de herfststand.' De blaadjes van de hazelaar, een paar weken geleden nog fris en groen, zijn bruin verbrand en omgekruld aan de randen.",1,51.7691241,5.9672048,"Voedselbos Ketelbroek, De Horst, Groesbeek, Berg en Dal, Gelderland, Nederland",orchard,other,False,nl,6247974,51.7682394|51.7700155|5.9654579|5.9689076,50,False,nuts3,NL22,Gelderland,NL226,Arnhem/Nijmegen,0,nuts3,1.0
NEWS_2019_014538,,gemini/gemini-3.5-flash,2019-09-03,De zomer smaakt zoet in het voedselbos.DOCX,2,Houtrak,Forest Dieback & Vegetation Stress,2,0.9,Die staan er nog een tikje armetierig bij. De grond is gebarsten door de droogte. 'Dit is zware klei. Keihard.',1,52.4202215,4.7200138,"Natuurgebied Houtrak, Halfweg, Haarlemmermeer, Noord-Holland, Nederland",nature_reserve,other,False,nl,1024860162,52.4116252|52.4308823|4.6976291|4.7381647,50,False,nuts3,NL32,Noord-Holland,NL324,Agglomeratie Haarlem,0,nuts3,1.0
